tag,accuracy,sample_size
ADJ,20.07722007722008,3000
WH,61.71875,3000
PART,91.30434782608695,3000
NUM,0.0,3000
INTJ,0.0,3000
XX,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,55.50239234449761,3500
PUNCT,0.0,3500
N,63.38028169014085,3500
PRO,92.24598930481284,3500
D,86.60084626234132,3500
ADV,76.5079365079365,3500
CONJ,74.55268389662028,3500
AP,92.03747072599532,3500
ADJ,30.74433656957929,3500
WH,56.21621621621622,3500
PART,96.3302752293578,3500
NUM,0.0,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,63.31967213114754,4000
PUNCT,0.0,4000
N,67.1913835956918,4000
PRO,88.98978433598184,4000
D,88.97911832946636,4000
ADV,74.1514360313316,4000
CONJ,71.45557655954632,4000
AP,85.07462686567165,4000
ADJ,23.809523809523807,4000
WH,61.88118811881188,4000
PART,91.12903225806453,4000
NUM,7.6923076923076925,4000
INTJ,0.0,4000
XX,0.0,4000
start,0.0,4500
stop,0.0,4500
VB,67.9245283018868,4500
PUNCT,0.0,4500
N,52.63157894736842,4500
D,85.74401664932361,4500
PRO,90.09009009009009,4500
ADV,67.3469387755102,4500
CONJ,80.34782608695652,4500
AP,88.11475409836066,4500
ADJ,30.071599045346066,4500
WH,69.62025316455697,4500
PART,92.91338582677166,4500
NUM,3.7037037037037033,4500
INTJ,0.0,4500
XX,0.0,4500
start,0.0,5000
stop,0.0,5000
VB,61.31968145620023,5000
PUNCT,0.0,5000
N,59.407305306685046,5000
PRO,89.64927288280582,5000
D,87.80718336483932,5000
ADV,73.29670329670328,5000
CONJ,78.77492877492878,5000
AP,88.46815834767642,5000
ADJ,40.909090909090914,5000
WH,63.70967741935484,5000
PART,95.0,5000
NUM,29.72972972972973,5000
INTJ,0.0,5000
XX,0.0,5000
start,0.0,7500
stop,0.0,7500
VB,72.2849357726742,7500
PUNCT,0.0,7500
N,67.31040979745643,7500
PRO,92.17221135029354,7500
D,87.24738675958189,7500
ADV,74.78991596638656,7500
CONJ,78.2741116751269,7500
AP,87.27272727272727,7500
ADJ,41.5625,7500
WH,64.1711229946524,7500
PART,95.58823529411764,7500
NUM,38.0,7500
INTJ,0.0,7500
XX,0.0,7500
start,0.0,10000
stop,0.0,10000
VB,69.15641476274165,10000
PUNCT,0.0,10000
N,71.38408304498269,10000
PRO,91.5966386554622,10000
D,91.13601630157922,10000
ADV,75.0,10000
CONJ,74.98138495904692,10000
AP,90.52901023890784,10000
ADJ,44.09090909090909,10000
WH,69.48453608247422,10000
PART,97.65625,10000
NUM,23.61111111111111,10000
INTJ,33.33333333333333,10000
XX,0.0,10000
start,0.0,18853
stop,0.0,18853
VB,73.6318407960199,18853
PUNCT,0.0,18853
N,76.23095997166135,18853
PRO,93.55249745158002,18853
D,88.99634082592786,18853
ADV,77.95067527891956,18853
CONJ,79.91853360488798,18853
AP,94.25235743152224,18853
ADJ,58.41121495327103,18853
WH,74.59978655282818,18853
PART,94.41233140655106,18853
NUM,51.42857142857142,18853
INTJ,53.57142857142857,18853
XX,0.0,18853
start,0.0,250
stop,0.0,250
VB,43.01075268817204,250
N,20.930232558139537,250
PUNCT,0.0,250
PRO,59.42028985507246,250
ADV,31.666666666666664,250
D,56.86274509803921,250
AP,53.333333333333336,250
CONJ,42.85714285714285,250
WH,10.0,250
ADJ,15.789473684210526,250
PART,42.85714285714285,250
INTJ,0.0,250
start,0.0,500
stop,0.0,500
VB,51.9774011299435,500
PUNCT,0.0,500
N,46.616541353383454,500
PRO,79.6116504854369,500
ADV,50.617283950617285,500
D,73.23943661971832,500
CONJ,76.47058823529412,500
AP,74.50980392156863,500
ADJ,10.526315789473683,500
WH,12.5,500
PART,84.61538461538461,500
NUM,0.0,500
start,0.0,750
stop,0.0,750
VB,43.39622641509434,750
PUNCT,0.0,750
N,42.91845493562232,750
ADV,54.65116279069767,750
PRO,85.36585365853658,750
D,76.92307692307693,750
AP,87.17948717948718,750
ADJ,5.128205128205128,750
CONJ,70.51282051282051,750
WH,26.08695652173913,750
PART,95.65217391304348,750
INTJ,0.0,750
XX,0.0,750
start,0.0,1000
stop,0.0,1000
VB,63.61031518624641,1000
PUNCT,0.0,1000
N,48.31460674157304,1000
D,77.67441860465117,1000
PRO,91.57894736842104,1000
ADV,51.87165775401069,1000
CONJ,68.29268292682927,1000
AP,88.54166666666666,1000
ADJ,10.256410256410255,1000
PART,89.47368421052632,1000
WH,19.444444444444446,1000
NUM,0.0,1000
INTJ,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,55.9931506849315,1500
N,56.239015817223205,1500
PUNCT,0.0,1500
D,74.70588235294117,1500
ADV,55.84415584415584,1500
PRO,86.53198653198653,1500
CONJ,72.91666666666666,1500
AP,82.40343347639485,1500
ADJ,6.666666666666667,1500
WH,33.734939759036145,1500
PART,93.5483870967742,1500
NUM,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
VB,58.236994219653184,2000
PUNCT,0.0,2000
N,56.899488926746166,2000
PRO,90.95127610208816,2000
D,82.89473684210526,2000
ADV,63.725490196078425,2000
CONJ,75.55555555555556,2000
AP,86.8995633187773,2000
ADJ,25.274725274725277,2000
WH,43.18181818181818,2000
PART,100.0,2000
NUM,0.0,2000
INTJ,0.0,2000
XX,0.0,2000
start,0.0,2500
stop,0.0,2500
VB,53.97170837867247,2500
PUNCT,0.0,2500
N,47.65525982256021,2500
PRO,89.2416225749559,2500
D,78.55750487329435,2500
ADV,71.73447537473233,2500
CONJ,76.61971830985915,2500
AP,93.6241610738255,2500
ADJ,23.788546255506606,2500
WH,54.88721804511278,2500
PART,98.4126984126984,2500
NUM,5.555555555555555,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,55.14365152919369,3000
PUNCT,0.0,3000
N,69.4591728525981,3000
D,83.43949044585987,3000
PRO,91.98036006546644,3000
ADV,70.45454545454545,3000
CONJ,73.11320754716981,3000
AP,91.71270718232044,3000
ADJ,18.50533807829181,3000
WH,60.71428571428571,3000
PART,90.12345679012346,3000
NUM,4.3478260869565215,3000
INTJ,0.0,3000
XX,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,58.56481481481482,3500
PUNCT,0.0,3500
N,62.81453867660765,3500
D,86.68515950069347,3500
PRO,89.23959827833573,3500
ADV,70.84592145015107,3500
CONJ,69.93464052287581,3500
AP,89.20308483290489,3500
ADJ,22.36421725239617,3500
WH,62.57309941520468,3500
PART,97.8494623655914,3500
NUM,2.941176470588235,3500
INTJ,0.0,3500
XX,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,65.71428571428571,4000
PUNCT,0.0,4000
N,65.01650165016501,4000
PRO,87.953216374269,4000
D,85.47770700636943,4000
ADV,65.82633053221288,4000
CONJ,75.97042513863215,4000
AP,92.93139293139292,4000
ADJ,33.78378378378378,4000
WH,52.77777777777778,4000
PART,94.73684210526316,4000
NUM,0.0,4000
INTJ,0.0,4000
XX,0.0,4000
start,0.0,4500
stop,0.0,4500
VB,65.2383826191913,4500
PUNCT,0.0,4500
N,69.86301369863014,4500
PRO,87.75100401606426,4500
D,86.12652608213097,4500
ADV,72.48484848484848,4500
CONJ,75.43859649122807,4500
AP,92.57950530035336,4500
ADJ,31.92488262910798,4500
WH,61.34020618556701,4500
PART,90.7563025210084,4500
NUM,0.0,4500
INTJ,0.0,4500
XX,0.0,4500
start,0.0,5000
stop,0.0,5000
VB,64.46558477895915,5000
PUNCT,0.0,5000
N,65.86183769282361,5000
PRO,91.97416974169742,5000
D,88.40579710144928,5000
ADV,69.37142857142857,5000
CONJ,76.8882175226586,5000
AP,91.2087912087912,5000
ADJ,35.55045871559633,5000
WH,64.65517241379311,5000
PART,97.33333333333334,5000
NUM,40.54054054054054,5000
INTJ,0.0,5000
XX,0.0,5000
start,0.0,7500
stop,0.0,7500
VB,71.99537750385207,7500
PUNCT,0.0,7500
N,69.70102632753236,7500
PRO,90.19859064702112,7500
D,90.62901155327344,7500
ADV,74.90935460478607,7500
CONJ,75.26427061310783,7500
AP,89.97772828507794,7500
ADJ,36.56387665198238,7500
WH,67.96407185628742,7500
PART,95.1219512195122,7500
NUM,18.51851851851852,7500
INTJ,0.0,7500
XX,0.0,7500
start,0.0,10000
stop,0.0,10000
VB,69.68461120174008,10000
PUNCT,0.0,10000
N,75.35326979953993,10000
D,89.62177121771218,10000
PRO,91.99438202247192,10000
ADV,74.24400417101147,10000
CONJ,79.38988095238095,10000
AP,90.67226890756302,10000
ADJ,38.33865814696485,10000
WH,70.24793388429752,10000
PART,96.0144927536232,10000
NUM,13.88888888888889,10000
INTJ,0.0,10000
XX,0.0,10000
start,0.0,18853
stop,0.0,18853
VB,76.38328530259366,18853
PUNCT,0.0,18853
N,76.8961289192503,18853
PRO,93.4674615002484,18853
D,91.89867067970906,18853
ADV,78.94121088037438,18853
CONJ,75.09448223733938,18853
AP,94.4419938244376,18853
ADJ,55.6056338028169,18853
WH,77.9045643153527,18853
PART,96.21513944223108,18853
NUM,61.14649681528663,18853
INTJ,58.97435897435898,18853
XX,0.0,18853
start,0.0,250
stop,0.0,250
VB,73.61111111111111,250
PUNCT,0.0,250
N,12.12121212121212,250
D,2.272727272727273,250
PRO,17.073170731707318,250
ADV,11.428571428571429,250
AP,0.0,250
ADJ,0.0,250
CONJ,5.263157894736842,250
WH,0.0,250
PART,0.0,250
NUM,0.0,250
INTJ,0.0,250
start,0.0,500
stop,0.0,500
VB,41.66666666666667,500
PUNCT,0.0,500
N,46.84684684684685,500
D,63.73626373626373,500
PRO,89.01098901098901,500
ADV,33.76623376623377,500
CONJ,72.72727272727273,500
ADJ,10.869565217391305,500
AP,81.81818181818183,500
WH,8.333333333333332,500
PART,53.84615384615385,500
NUM,0.0,500
INTJ,0.0,500
start,0.0,750
stop,0.0,750
VB,42.36760124610592,750
PUNCT,0.0,750
N,47.72727272727273,750
PRO,85.46255506607929,750
D,72.09302325581395,750
ADV,66.45569620253164,750
CONJ,73.79310344827587,750
AP,86.32478632478633,750
ADJ,26.96629213483146,750
WH,22.22222222222222,750
PART,76.92307692307693,750
NUM,0.0,750
start,0.0,1000
stop,0.0,1000
VB,56.97329376854599,1000
PUNCT,0.0,1000
N,45.38745387453875,1000
PRO,89.23766816143498,1000
D,84.84848484848484,1000
ADV,48.1283422459893,1000
CONJ,53.65853658536586,1000
AP,86.72566371681415,1000
ADJ,21.91780821917808,1000
WH,28.000000000000004,1000
PART,85.71428571428571,1000
NUM,0.0,1000
INTJ,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,56.851851851851855,1500
PUNCT,0.0,1500
N,53.48314606741573,1500
D,80.0,1500
PRO,87.26591760299625,1500
ADV,64.13502109704642,1500
CONJ,76.84210526315789,1500
AP,82.84023668639054,1500
ADJ,10.76923076923077,1500
WH,42.85714285714285,1500
PART,84.61538461538461,1500
NUM,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
PUNCT,0.0,2000
VB,56.285714285714285,2000
N,57.30337078651685,2000
PRO,87.6068376068376,2000
D,83.37236533957847,2000
ADV,59.895833333333336,2000
CONJ,72.96296296296296,2000
AP,85.84070796460178,2000
ADJ,27.536231884057973,2000
WH,49.56521739130435,2000
PART,95.91836734693877,2000
NUM,10.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
VB,60.50328227571116,2500
PUNCT,0.0,2500
N,58.92617449664429,2500
PRO,88.8268156424581,2500
D,83.65019011406845,2500
ADV,69.85743380855396,2500
CONJ,71.17117117117117,2500
AP,91.07806691449817,2500
ADJ,27.83018867924528,2500
WH,46.84684684684685,2500
PART,97.53086419753086,2500
NUM,0.0,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,64.85539000876425,3000
PUNCT,0.0,3000
N,62.291434927697445,3000
PRO,89.69072164948454,3000
D,85.32695374800639,3000
ADV,68.89279437609842,3000
CONJ,73.2824427480916,3000
AP,90.71856287425148,3000
ADJ,23.200000000000003,3000
WH,56.57894736842105,3000
PART,100.0,3000
NUM,2.7777777777777777,3000
XX,0.0,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,59.31941221964424,3500
PUNCT,0.0,3500
N,67.02033598585324,3500
PRO,90.10282776349614,3500
D,86.9340232858991,3500
ADV,66.71575846833578,3500
CONJ,76.81451612903226,3500
AP,89.61864406779661,3500
ADJ,29.44606413994169,3500
WH,62.91079812206573,3500
PART,93.06930693069307,3500
NUM,3.333333333333333,3500
INTJ,16.666666666666664,3500
XX,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,67.42780389523169,4000
PUNCT,0.0,4000
N,65.77181208053692,4000
PRO,92.14830970556162,4000
D,87.46987951807229,4000
ADV,69.54787234042553,4000
CONJ,70.16274864376129,4000
AP,92.5438596491228,4000
ADJ,29.96941896024465,4000
WH,61.70212765957447,4000
PART,96.3963963963964,4000
NUM,0.0,4000
INTJ,0.0,4000
XX,0.0,4000
start,0.0,4500
stop,0.0,4500
VB,65.20450503852993,4500
PUNCT,0.0,4500
N,65.4312188168211,4500
PRO,92.85004965243296,4500
D,85.88110403397027,4500
ADV,71.58712541620422,4500
CONJ,79.4162826420891,4500
AP,90.71969696969695,4500
ADJ,24.53271028037383,4500
WH,62.29508196721312,4500
PART,95.23809523809524,4500
NUM,0.0,4500
INTJ,0.0,4500
start,0.0,5000
stop,0.0,5000
VB,66.5910380034033,5000
PUNCT,0.0,5000
N,64.73947180585297,5000
PRO,91.34001823154055,5000
D,86.15384615384616,5000
ADV,71.69590643274853,5000
CONJ,77.81109445277362,5000
AP,90.53571428571428,5000
ADJ,35.78431372549019,5000
WH,65.65217391304347,5000
PART,90.7514450867052,5000
NUM,2.3255813953488373,5000
INTJ,0.0,5000
start,0.0,7500
stop,0.0,7500
VB,68.6798296554394,7500
PUNCT,0.0,7500
N,65.7487922705314,7500
PRO,91.34253450439148,7500
D,87.09463931171409,7500
ADV,74.77941176470588,7500
CONJ,76.55246252676659,7500
AP,91.42512077294684,7500
ADJ,47.8806907378336,7500
WH,70.68403908794788,7500
PART,98.4536082474227,7500
NUM,5.769230769230769,7500
INTJ,37.5,7500
XX,0.0,7500
start,0.0,10000
stop,0.0,10000
VB,67.4959871589085,10000
PUNCT,0.0,10000
N,75.95998709261052,10000
PRO,92.59763851044504,10000
D,91.44641999038924,10000
ADV,77.18651211801897,10000
CONJ,74.48618001417434,10000
AP,94.34262948207171,10000
ADJ,40.11299435028249,10000
WH,75.0,10000
PART,96.96969696969695,10000
NUM,43.58974358974359,10000
INTJ,47.82608695652174,10000
start,0.0,18853
stop,0.0,18853
VB,74.13127413127413,18853
PUNCT,0.0,18853
N,79.40960762742941,18853
PRO,92.12676405050756,18853
D,92.4804177545692,18853
ADV,77.10807600950119,18853
CONJ,76.75718849840256,18853
AP,94.44976076555024,18853
ADJ,57.43162901307967,18853
WH,73.3974358974359,18853
PART,94.3579766536965,18853
NUM,46.95121951219512,18853
INTJ,43.90243902439025,18853
XX,0.0,18853
start,0.0,250
stop,0.0,250
PUNCT,0.0,250
N,28.947368421052637,250
VB,52.63157894736842,250
ADV,17.307692307692307,250
D,9.75609756097561,250
PRO,0.0,250
CONJ,0.0,250
ADJ,0.0,250
AP,0.0,250
WH,0.0,250
PART,0.0,250
NUM,0.0,250
start,0.0,500
stop,0.0,500
VB,48.20512820512821,500
PUNCT,0.0,500
N,39.21568627450981,500
PRO,82.35294117647058,500
D,68.29268292682927,500
ADV,54.66666666666666,500
AP,77.02702702702703,500
CONJ,57.14285714285714,500
ADJ,12.82051282051282,500
WH,36.0,500
PART,100.0,500
NUM,0.0,500
start,0.0,750
stop,0.0,750
VB,45.173745173745175,750
PUNCT,0.0,750
N,45.93301435406698,750
D,80.11695906432749,750
PRO,80.12048192771084,750
ADV,50.69444444444444,750
CONJ,69.14893617021278,750
AP,81.92771084337349,750
ADJ,9.67741935483871,750
WH,32.25806451612903,750
PART,96.0,750
INTJ,0.0,750
NUM,0.0,750
start,0.0,1000
stop,0.0,1000
VB,37.95013850415512,1000
PUNCT,0.0,1000
N,60.19736842105263,1000
D,76.82403433476395,1000
ADV,54.2713567839196,1000
PRO,88.94472361809045,1000
CONJ,79.02097902097903,1000
AP,90.08264462809916,1000
ADJ,11.214953271028037,1000
WH,34.04255319148936,1000
PART,96.0,1000
INTJ,0.0,1000
NUM,0.0,1000
XX,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,62.43386243386243,1500
PUNCT,0.0,1500
N,42.27467811158798,1500
D,83.38192419825073,1500
PRO,92.88025889967638,1500
ADV,66.27906976744185,1500
CONJ,71.84466019417476,1500
AP,83.33333333333334,1500
ADJ,16.78832116788321,1500
WH,33.84615384615385,1500
PART,97.14285714285714,1500
NUM,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
VB,44.9685534591195,2000
PUNCT,0.0,2000
N,57.8544061302682,2000
PRO,88.42364532019704,2000
D,85.8267716535433,2000
ADV,64.26426426426426,2000
CONJ,69.92481203007519,2000
AP,87.27272727272727,2000
ADJ,19.879518072289155,2000
WH,51.21951219512195,2000
PART,83.63636363636363,2000
NUM,0.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
VB,60.65573770491803,2500
PUNCT,0.0,2500
N,46.69421487603306,2500
PRO,91.02112676056338,2500
D,84.22018348623853,2500
ADV,64.85436893203882,2500
CONJ,82.74932614555256,2500
AP,81.15942028985508,2500
ADJ,16.161616161616163,2500
WH,38.97058823529412,2500
PART,95.83333333333334,2500
NUM,0.0,2500
INTJ,0.0,2500
XX,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,62.91585127201566,3000
PUNCT,0.0,3000
N,63.493975903614455,3000
PRO,92.68680445151033,3000
D,81.57894736842105,3000
ADV,71.27071823204419,3000
CONJ,71.15902964959568,3000
AP,90.52287581699346,3000
ADJ,16.731517509727624,3000
WH,50.68493150684932,3000
PART,93.75,3000
NUM,0.0,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,58.45337376800607,3500
PUNCT,0.0,3500
N,60.505836575875485,3500
PRO,92.02059202059202,3500
D,86.59517426273459,3500
ADV,71.51702786377709,3500
CONJ,74.57983193277312,3500
AP,84.51776649746193,3500
ADJ,30.952380952380956,3500
WH,66.66666666666666,3500
PART,96.15384615384616,3500
NUM,0.0,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,60.76589595375722,4000
PUNCT,0.0,4000
N,58.143767060964514,4000
D,91.61676646706589,4000
PRO,91.49453219927096,4000
ADV,72.27722772277228,4000
CONJ,70.84942084942085,4000
AP,88.60465116279069,4000
ADJ,33.611111111111114,4000
WH,60.65573770491803,4000
PART,97.196261682243,4000
NUM,3.571428571428571,4000
INTJ,0.0,4000
XX,0.0,4000
start,0.0,4500
stop,0.0,4500
VB,59.63930348258707,4500
PUNCT,0.0,4500
N,72.64890282131663,4500
PRO,90.37267080745342,4500
D,87.36263736263736,4500
ADV,72.89377289377289,4500
CONJ,79.83333333333333,4500
AP,90.92741935483872,4500
ADJ,25.773195876288657,4500
WH,54.77386934673368,4500
PART,94.87179487179486,4500
NUM,6.451612903225806,4500
INTJ,0.0,4500
XX,0.0,4500
start,0.0,5000
stop,0.0,5000
VB,67.3841059602649,5000
PUNCT,0.0,5000
N,57.14285714285714,5000
PRO,92.33419465977606,5000
D,89.67181467181467,5000
ADV,72.18124341412012,5000
CONJ,76.67638483965014,5000
AP,90.58084772370488,5000
ADJ,34.16289592760181,5000
WH,70.17543859649122,5000
PART,96.02649006622516,5000
NUM,10.344827586206897,5000
INTJ,0.0,5000
XX,0.0,5000
start,0.0,7500
stop,0.0,7500
VB,71.93804034582134,7500
PUNCT,0.0,7500
N,66.56165616561655,7500
PRO,90.56372549019608,7500
D,87.43686868686868,7500
ADV,73.38709677419355,7500
CONJ,76.417004048583,7500
AP,92.48878923766816,7500
ADJ,33.60215053763441,7500
WH,70.61855670103093,7500
PART,95.91836734693877,7500
NUM,24.615384615384617,7500
INTJ,0.0,7500
XX,0.0,7500
start,0.0,10000
stop,0.0,10000
VB,72.85753651143565,10000
PUNCT,0.0,10000
N,73.83643617021278,10000
PRO,92.24452554744524,10000
D,90.05847953216374,10000
ADV,76.52556349642661,10000
CONJ,74.85207100591717,10000
AP,92.58010118043843,10000
ADJ,42.5531914893617,10000
WH,68.60000000000001,10000
PART,96.09375,10000
NUM,48.19277108433735,10000
INTJ,40.0,10000
start,0.0,18853
stop,0.0,18853
VB,74.51100244498777,18853
PUNCT,0.0,18853
N,78.93738140417457,18853
PRO,92.34449760765553,18853
D,93.16353887399464,18853
ADV,76.27627627627628,18853
CONJ,77.84407319013525,18853
AP,93.3365758754864,18853
ADJ,51.90793458509994,18853
WH,78.71621621621621,18853
PART,94.63327370304114,18853
NUM,49.275362318840585,18853
INTJ,56.81818181818182,18853
XX,0.0,18853
start,0.0,250
stop,0.0,250
VB,60.526315789473685,250
PUNCT,0.0,250
N,36.7816091954023,250
ADV,2.631578947368421,250
D,0.0,250
PRO,20.0,250
CONJ,2.272727272727273,250
AP,0.0,250
ADJ,0.0,250
WH,0.0,250
PART,0.0,250
start,0.0,500
stop,0.0,500
VB,52.69461077844312,500
PUNCT,0.0,500
N,45.033112582781456,500
PRO,90.32258064516128,500
ADV,49.0,500
D,73.0,500
CONJ,54.41176470588235,500
AP,71.15384615384616,500
ADJ,7.317073170731707,500
WH,41.66666666666667,500
PART,75.0,500
NUM,0.0,500
INTJ,0.0,500
start,0.0,750
stop,0.0,750
VB,51.442307692307686,750
PUNCT,0.0,750
N,43.125,750
PRO,84.03361344537815,750
D,74.03846153846155,750
ADV,50.0,750
CONJ,73.23943661971832,750
AP,86.36363636363636,750
ADJ,12.06896551724138,750
WH,11.76470588235294,750
PART,69.56521739130434,750
NUM,0.0,750
start,0.0,1000
stop,0.0,1000
VB,46.39175257731959,1000
PUNCT,0.0,1000
N,54.70588235294118,1000
D,83.13253012048193,1000
PRO,91.3793103448276,1000
ADV,62.65060240963856,1000
CONJ,69.32515337423312,1000
ADJ,11.20689655172414,1000
AP,85.04672897196261,1000
WH,27.906976744186046,1000
PART,97.05882352941175,1000
NUM,0.0,1000
INTJ,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,56.866197183098585,1500
PUNCT,0.0,1500
N,54.33403805496829,1500
PRO,91.64345403899722,1500
D,79.75460122699386,1500
ADV,63.70370370370371,1500
CONJ,60.82949308755761,1500
AP,80.50314465408806,1500
ADJ,14.960629921259844,1500
WH,31.95876288659793,1500
PART,94.87179487179486,1500
NUM,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
VB,65.7465495608532,2000
PUNCT,0.0,2000
N,58.079268292682926,2000
PRO,86.19153674832963,2000
D,78.93462469733656,2000
ADV,67.98941798941799,2000
CONJ,73.7012987012987,2000
AP,88.46153846153845,2000
ADJ,21.08108108108108,2000
WH,43.63636363636363,2000
PART,87.67123287671232,2000
NUM,0.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
VB,51.31414267834794,2500
PUNCT,0.0,2500
N,64.30921052631578,2500
PRO,90.56224899598394,2500
D,83.74164810690424,2500
ADV,68.79271070615034,2500
CONJ,72.3021582733813,2500
AP,87.13692946058092,2500
ADJ,29.94350282485876,2500
WH,44.881889763779526,2500
PART,96.61016949152544,2500
NUM,0.0,2500
INTJ,0.0,2500
XX,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,63.7589928057554,3000
PUNCT,0.0,3000
N,56.10766045548654,3000
PRO,88.49929873772791,3000
D,88.50072780203784,3000
ADV,65.21739130434783,3000
CONJ,66.12529002320186,3000
AP,87.0,3000
ADJ,16.19718309859155,3000
WH,38.46153846153847,3000
PART,94.89795918367348,3000
NUM,3.8461538461538463,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,66.66666666666666,3500
PUNCT,0.0,3500
N,52.7439024390244,3500
D,88.62275449101796,3500
PRO,89.4894894894895,3500
ADV,73.10231023102311,3500
CONJ,74.48275862068967,3500
AP,86.1878453038674,3500
ADJ,35.55555555555556,3500
WH,59.2391304347826,3500
PART,94.23076923076924,3500
NUM,0.0,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,64.27104722792608,4000
PUNCT,0.0,4000
N,61.332179930795846,4000
PRO,91.0950661853189,4000
D,87.2286079182631,4000
ADV,70.09873060648802,4000
CONJ,74.85714285714286,4000
AP,89.77272727272727,4000
ADJ,30.903790087463555,4000
WH,60.0,4000
PART,95.23809523809524,4000
NUM,23.07692307692308,4000
INTJ,0.0,4000
XX,0.0,4000
start,0.0,4500
stop,0.0,4500
VB,64.14319248826291,4500
PUNCT,0.0,4500
N,64.49826989619378,4500
PRO,90.58473736372646,4500
D,85.87987355110643,4500
ADV,70.85781433607521,4500
CONJ,74.33903576982893,4500
AP,93.02325581395348,4500
ADJ,37.06467661691542,4500
WH,61.37339055793991,4500
PART,93.66197183098592,4500
NUM,18.75,4500
INTJ,0.0,4500
XX,0.0,4500
start,0.0,5000
stop,0.0,5000
VB,61.98573779484367,5000
PUNCT,0.0,5000
N,63.64846870838882,5000
PRO,91.6892502258356,5000
D,85.62211981566821,5000
ADV,73.94438722966015,5000
CONJ,75.60283687943262,5000
AP,88.77551020408163,5000
ADJ,32.59423503325942,5000
WH,63.32046332046332,5000
PART,96.03174603174604,5000
NUM,38.095238095238095,5000
INTJ,0.0,5000
XX,0.0,5000
start,0.0,7500
stop,0.0,7500
VB,69.21682378535169,7500
PUNCT,0.0,7500
N,69.65699208443272,7500
PRO,91.42171565686864,7500
D,89.70406905055486,7500
ADV,75.6011315417256,7500
CONJ,74.11214953271028,7500
AP,91.72259507829978,7500
ADJ,43.55345911949686,7500
WH,69.72010178117048,7500
PART,94.81132075471696,7500
NUM,22.22222222222222,7500
INTJ,27.77777777777778,7500
XX,0.0,7500
start,0.0,10000
stop,0.0,10000
VB,71.57894736842105,10000
PUNCT,0.0,10000
N,69.29541047188106,10000
PRO,91.804788213628,10000
D,84.11214953271028,10000
ADV,77.20348204570186,10000
CONJ,81.65392633773453,10000
AP,91.2621359223301,10000
ADJ,43.53591160220994,10000
WH,73.19587628865979,10000
PART,95.5719557195572,10000
NUM,27.77777777777778,10000
INTJ,26.31578947368421,10000
XX,0.0,10000
start,0.0,18853
stop,0.0,18853
VB,74.81063418981138,18853
PUNCT,0.0,18853
N,78.12389380530973,18853
PRO,93.10876832090511,18853
D,91.44788146607746,18853
ADV,76.14492753623189,18853
CONJ,77.76502104860313,18853
AP,92.71255060728744,18853
ADJ,51.46268656716418,18853
WH,77.57510729613733,18853
PART,96.35627530364371,18853
NUM,49.65986394557823,18853
INTJ,55.88235294117647,18853
XX,0.0,18853
start,0.0,250
stop,0.0,250
VB,40.2439024390244,250
N,30.76923076923077,250
PUNCT,0.0,250
D,48.38709677419355,250
PRO,68.51851851851852,250
ADV,35.55555555555556,250
AP,67.56756756756756,250
CONJ,53.333333333333336,250
ADJ,0.0,250
WH,0.0,250
NUM,0.0,250
PART,0.0,250
start,0.0,500
stop,0.0,500
VB,47.159090909090914,500
PUNCT,0.0,500
N,39.84375,500
PRO,82.05128205128204,500
ADV,45.54455445544555,500
D,64.28571428571429,500
CONJ,64.15094339622641,500
ADJ,15.384615384615383,500
AP,79.16666666666666,500
PART,100.0,500
WH,23.07692307692308,500
NUM,0.0,500
start,0.0,750
stop,0.0,750
VB,57.93357933579336,750
PUNCT,0.0,750
N,47.21030042918455,750
PRO,82.73809523809523,750
D,80.50314465408806,750
ADV,59.333333333333336,750
CONJ,58.51063829787234,750
AP,87.95180722891565,750
ADJ,7.6923076923076925,750
WH,23.52941176470588,750
PART,88.23529411764706,750
