tag,accuracy,sample_size
ADJ,73.16176470588235,4339
ADV,84.64646464646465,4339
XX,0.0,4339
NI,0.0,4339
DU,0.0,4339
NUM,65.95744680851064,4339
NIH,0.0,4339
PART,66.66666666666666,4339
start,0.0,250
stop,0.0,250
VB,63.095238095238095,250
N,62.5,250
PRO,84.9624060150376,250
P,87.27272727272727,250
ADJ,19.230769230769234,250
JAH,0.0,250
CONJ,89.36170212765957,250
ADV,12.0,250
XX,0.0,250
NI,0.0,250
DU,0.0,250
NUM,0.0,250
PART,0.0,250
NIH,0.0,250
start,0.0,500
stop,0.0,500
N,71.72774869109948,500
VB,63.41463414634146,500
PRO,94.66666666666667,500
P,95.13888888888889,500
CONJ,95.55555555555556,500
ADJ,44.230769230769226,500
JAH,0.0,500
ADV,72.0,500
NI,0.0,500
XX,0.0,500
DU,0.0,500
NUM,0.0,500
PART,0.0,500
start,0.0,750
stop,0.0,750
VB,77.23577235772358,750
N,72.85714285714285,750
PRO,92.38845144356955,750
CONJ,93.44262295081968,750
P,97.88732394366197,750
JAH,0.0,750
ADJ,56.41025641025641,750
ADV,78.2051282051282,750
XX,0.0,750
NI,0.0,750
DU,0.0,750
NUM,25.0,750
PART,0.0,750
NIH,0.0,750
start,0.0,1000
stop,0.0,1000
N,73.70820668693008,1000
VB,76.72955974842768,1000
PRO,92.76437847866418,1000
P,94.44444444444444,1000
CONJ,90.65420560747664,1000
JAH,0.0,1000
ADJ,55.952380952380956,1000
ADV,78.35051546391753,1000
XX,0.0,1000
NI,0.0,1000
DU,0.0,1000
NIH,0.0,1000
NUM,0.0,1000
PART,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,78.08880308880309,1500
N,78.11158798283262,1500
PRO,94.41747572815534,1500
CONJ,94.05405405405406,1500
P,94.34523809523809,1500
JAH,0.0,1500
ADJ,66.0,1500
ADV,78.94736842105263,1500
NI,0.0,1500
XX,0.0,1500
DU,0.0,1500
NUM,0.0,1500
NIH,0.0,1500
PART,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
VB,77.03549060542797,2000
N,86.87367678193367,2000
PRO,95.97197898423818,2000
P,95.98214285714286,2000
CONJ,91.50943396226415,2000
JAH,0.0,2000
ADJ,63.450292397660824,2000
ADV,78.57142857142857,2000
NI,0.0,2000
XX,0.0,2000
DU,0.0,2000
NUM,37.5,2000
PART,30.0,2000
NIH,0.0,2000
start,0.0,2500
stop,0.0,2500
N,77.30455075845974,2500
VB,87.06166868198308,2500
PRO,94.69357249626307,2500
P,94.59016393442623,2500
CONJ,94.44444444444444,2500
JAH,0.0,2500
ADJ,68.73563218390805,2500
ADV,80.06756756756756,2500
XX,0.0,2500
NI,0.0,2500
DU,0.0,2500
NUM,26.666666666666668,2500
NIH,0.0,2500
PART,7.6923076923076925,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,85.586011342155,3000
N,85.24021792966815,3000
PRO,94.63855421686746,3000
CONJ,92.09039548022598,3000
P,96.274217585693,3000
JAH,0.0,3000
ADJ,70.56672760511883,3000
ADV,83.29113924050633,3000
XX,0.0,3000
NI,0.0,3000
DU,0.0,3000
NUM,48.38709677419355,3000
NIH,0.0,3000
PART,47.05882352941176,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,85.91954022988506,3500
N,84.72164085391377,3500
PRO,95.1417004048583,3500
CONJ,89.31116389548693,3500
P,96.7654986522911,3500
JAH,0.0,3500
ADJ,79.02973395931141,3500
ADV,80.6615776081425,3500
NI,0.0,3500
XX,0.0,3500
DU,0.0,3500
NUM,57.57575757575758,3500
NIH,0.0,3500
PART,62.5,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,83.91382405745063,4000
N,88.34558823529412,4000
PRO,95.6984667802385,4000
CONJ,90.47619047619048,4000
P,96.03429796355842,4000
JAH,0.0,4000
ADJ,78.53107344632768,4000
ADV,83.9835728952772,4000
XX,0.0,4000
NI,0.0,4000
DU,0.0,4000
NUM,58.139534883720934,4000
NIH,0.0,4000
PART,88.0,4000
INTJ,0.0,4000
start,0.0,4339
stop,0.0,4339
VB,86.01053324555629,4339
N,89.42536552193131,4339
PRO,97.24990035870866,4339
CONJ,91.38755980861244,4339
P,97.67687434002113,4339
JAH,0.0,4339
ADJ,74.86338797814209,4339
ADV,83.78378378378379,4339
NI,0.0,4339
XX,0.0,4339
DU,0.0,4339
NUM,82.22222222222221,4339
NIH,0.0,4339
PART,92.85714285714286,4339
INTJ,0.0,4339
start,0.0,250
stop,0.0,250
VB,51.098901098901095,250
N,74.58563535911603,250
PRO,86.95652173913044,250
CONJ,92.7536231884058,250
P,94.11764705882352,250
JAH,0.0,250
ADJ,32.432432432432435,250
ADV,45.83333333333333,250
NI,0.0,250
XX,0.0,250
DU,0.0,250
NUM,0.0,250
NIH,0.0,250
PART,0.0,250
start,0.0,500
stop,0.0,500
VB,62.64044943820225,500
N,73.52941176470588,500
PRO,90.97222222222221,500
P,97.67441860465115,500
CONJ,89.65517241379311,500
JAH,0.0,500
ADJ,48.64864864864865,500
ADV,68.0,500
XX,0.0,500
NI,0.0,500
DU,0.0,500
PART,0.0,500
NIH,0.0,500
start,0.0,750
stop,0.0,750
VB,60.834990059642145,750
N,81.0126582278481,750
PRO,93.87254901960785,750
CONJ,91.86046511627907,750
P,97.97297297297297,750
ADJ,49.61832061068702,750
JAH,0.0,750
ADV,69.81132075471697,750
NI,0.0,750
XX,0.0,750
DU,0.0,750
NUM,0.0,750
NIH,0.0,750
PART,0.0,750
start,0.0,1000
stop,0.0,1000
VB,72.66187050359713,1000
N,76.62721893491124,1000
PRO,93.98907103825137,1000
CONJ,93.16239316239316,1000
JAH,0.0,1000
P,95.87155963302753,1000
ADJ,55.08982035928144,1000
ADV,75.72815533980582,1000
XX,0.0,1000
NI,0.0,1000
DU,0.0,1000
NUM,23.076923076923077,1000
PART,0.0,1000
NIH,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,80.86303939962477,1500
N,80.55009823182712,1500
PRO,94.88966318234611,1500
CONJ,92.14501510574019,1500
P,96.65653495440729,1500
JAH,0.0,1500
ADJ,57.5187969924812,1500
ADV,72.43243243243244,1500
XX,0.0,1500
NI,0.0,1500
DU,0.0,1500
